# <r.a. (radian)> <decl. (radian)> <obstime (julian date)> <lunar phase 1:new, -1:full>
2.98195 0.906303 329.617 0.50029
2.98195 0.897727 25.8766 0.733228
2.98196 0.889151 326.824 0.899337
2.98196 0.880574 293.829 0.959818
2.98197 0.871998 321.842 0.821119
2.98197 0.863422 321.634 0.79502
2.98198 0.854845 320.716 0.662306
2.98198 0.846269 319.82 0.508271
2.98199 0.837693 319.674 0.481309
2.98199 0.829116 318.715 0.293736
2.982 0.82054 301.596 0.201314
2.98598 0.936321 9.76461 -0.511145
2.98598 0.927744 304.688 -0.43954
2.98599 0.919168 304.625 -0.427557
2.98599 0.910592 328.818 0.639591
2.986 0.902015 329.68 0.488732
2.986 0.893439 327.824 0.786654
2.98601 0.884863 34.8536 0.397252
2.98601 0.876286 323.843 0.983544
2.98602 0.86771 323.635 0.974572
2.98602 0.859133 321.717 0.80565
2.98603 0.850557 0.968653 0.972326
2.98603 0.841981 320.675 0.655638
2.98604 0.833404 264.868 0.986703
2.98604 0.824828 319.591 0.465692
2.99002 0.940609 9.80628 -0.518744
2.99003 0.932032 86.726 0.933311
2.99004 0.923456 106.672 -0.741779
2.99004 0.91488 301.763 0.16646
2.99005 0.906303 330.68 0.293374
2.99005 0.897727 329.784 0.469277
2.99006 0.889151 5.92937 0.275878
2.99006 0.880574 293.843 0.960643
2.99007 0.871998 326.74 0.906949
2.99007 0.863422 323.739 0.979298
2.99008 0.854845 321.8 0.816026
2.99008 0.846269 321.654 0.797702
2.99009 0.837693 320.8 0.675485
2.99009 0.829116 319.862 0.515886
2.9901 0.82054 33.8808 0.577362
2.99409 0.944897 9.82711 -0.522529
2.99409 0.936321 330.034 0.421664
2.99409 0.927744 304.834 -0.467195
2.9941 0.919168 304.729 -0.447486
2.9941 0.910592 328.832 0.637317
2.99411 0.902015 330.722 0.284887
2.99411 0.893439 329.846 0.457493
2.99412 0.884863 6.95068 0.0621603
2.99412 0.876286 327.72 0.800143
2.99413 0.86771 326.845 0.89739
2.99413 0.859133 323.822 0.982733
2.99414 0.850557 323.656 0.975556
2.99414 0.841981 321.738 0.808268
2.99415 0.833404 264.882 0.987179
2.99415 0.824828 320.737 0.66562
2.99815 0.940609 331.013 0.224891
2.99815 0.932032 332.014 0.0139491
2.99816 0.923456 304.854 -0.47111
2.99816 0.91488 301.777 0.163545
2.99817 0.906303 304.646 -0.43156
2.99817 0.897727 330.826 0.263574
